mission,koi_id,koi_name,koi_time0bk,koi_period,koi_duration,koi_is_planet
TESS,33153766,653.01,2458544.603770,0.688310,0.056875,0
TESS,35516889,655.01,2459304.062715,0.788839,0.066530,1
TESS,36734222,656.01,2459279.797452,0.813474,0.051278,1
TESS,48103627,657.01,2459283.031579,4.569670,0.164734,1
TESS,53189332,660.01,2459575.806751,9.289682,0.219667,1
TESS,53735810,661.01,2459283.745637,4.086057,0.186402,1
TESS,54085154,662.01,2458544.290670,1.001600,0.051583,0
TESS,55092869,664.01,2458544.341451,4.736094,0.296184,1
TESS,73723286,665.01,2458547.303252,14.065993,0.143434,0
TESS,101955023,667.01,2459280.989404,1.628932,0.033720,1
TESS,147660201,670.01,2458543.348205,0.579398,0.068422,0
TESS,151959065,673.01,2458551.637263,10.541282,0.260050,0
TESS,158588995,674.01,2459301.778142,1.977164,0.043229,1
TESS,169226822,675.01,2459575.923925,4.178063,0.174708,1
TESS,280206394,677.01,2459266.616993,11.236605,0.106041,1
TESS,429304876,682.01,2459298.626502,6.839234,0.185056,1
TESS,437248515,683.01,2459303.595258,3.405888,0.098500,1
TESS,281731203,685.01,2459570.425772,11.633454,0.211708,1
TESS,339636032,688.01,2459140.329214,6.878764,0.117708,0
TESS,445822015,689.01,2458545.056950,1.664020,0.141542,0
TESS,101497191,690.01,2458547.351190,3.643760,0.140833,0
TESS,320417762,692.01,2458491.740510,1.036040,0.077292,0
TESS,458589703,693.01,2458506.493740,nan,0.167875,0
TESS,55383975,694.01,2458366.770735,48.052160,0.185561,0
TESS,77156829,696.01,2458411.473627,0.860241,0.021351,1
TESS,77156829,696.02,2458411.067517,3.694260,0.046994,1
TESS,150428135,700.01,2459303.157062,16.051141,0.057600,1
TESS,150428135,700.02,2458330.475076,37.424337,0.136827,1
TESS,150428135,700.03,2459349.036881,9.977313,0.088509,1
TESS,219239945,701.01,2458389.366552,13.697384,0.199327,0
TESS,260004324,704.01,2459319.128775,3.814294,0.058492,1
TESS,391821647,708.01,2458325.573663,1.996071,0.246287,0
TESS,309402106,710.01,2458343.942146,216.245840,0.044599,0
TESS,150151262,712.03,2458417.120619,53.746482,0.233041,0
TESS,119081096,716.01,2458518.109910,0.837070,0.104042,0
TESS,275248683,717.01,2458518.266170,0.530790,0.051583,0
TESS,150247134,718.01,2459144.828069,12.865077,0.165792,0
TESS,184952758,719.01,2458519.892450,4.105530,0.177792,0
TESS,131419878,720.01,2458494.089150,3.160430,0.080083,0
TESS,410245915,725.01,2458518.762260,0.988770,0.068750,0
TESS,174143743,726.01,2458492.313130,0.461320,0.055000,0
TESS,11561667,730.01,2458543.869424,3.087629,0.092408,1
TESS,34068865,731.01,2459304.837529,0.321926,0.020798,1
TESS,36724087,732.01,2458543.906648,0.768390,0.042672,1
TESS,36724087,732.02,2458546.849602,12.252177,0.057580,1
TESS,150271680,735.01,2458543.967327,2.593694,0.127268,0
TESS,181804752,736.01,2459285.014805,4.989903,0.045910,1
TESS,181804752,736.02,2458543.557720,0.947995,0.024211,1
TESS,219189765,737.01,2458544.430940,1.731851,0.068605,1
TESS,373424049,742.01,2458543.475174,0.963081,0.099105,0
TESS,437242640,744.01,2459284.745910,4.317685,0.087542,1
TESS,15445551,747.01,2459308.413696,1.682790,0.125765,1
TESS,104024556,748.01,2459307.956112,2.021898,0.125277,1
TESS,14614418,750.01,2459304.327073,0.837844,0.073667,1
TESS,14661418,751.01,2459303.027567,4.722815,0.091226,1
TESS,61538902,752.01,2459309.447174,5.748134,0.111334,1
TESS,73228647,755.01,2459309.380835,2.539762,0.097481,1
TESS,178819686,763.01,2459312.071244,5.602448,0.124835,1
TESS,178819686,763.02,2459309.606206,12.277306,0.179441,1
TESS,219401954,765.01,2458570.226021,0.861484,0.053903,0
TESS,219698950,766.01,2459304.659500,3.446453,0.101367,1
TESS,229047362,767.01,2458572.990673,3.764873,0.115000,1
TESS,248075138,769.01,2459312.103389,4.981665,0.118519,1
TESS,248111245,770.01,2459310.764623,4.637048,0.200993,1
TESS,286865921,773.01,2459309.364582,4.971281,0.137576,1
TESS,294301883,774.01,2459310.444439,4.465634,0.146355,1
TESS,304042899,775.01,2459313.564230,12.445874,0.480936,0
TESS,306996324,776.01,2459324.534762,15.665318,0.122624,1
TESS,306996324,776.02,2458571.415385,8.243393,0.100989,1
TESS,398943781,780.01,2459308.534922,3.052441,0.109277,1
TESS,413376180,781.01,2459303.359237,1.354135,0.078917,1
TESS,294780517,792.01,2458416.483921,15.649897,0.056358,0
TESS,300013921,793.01,2458362.367522,163.987428,0.119130,0
TESS,277099925,796.01,2458325.966891,0.808631,0.125793,0
TESS,143526444,803.01,2458505.031281,15.302253,0.293020,0
TESS,55525572,813.01,2459125.846913,83.896753,0.543405,1
TESS,255760319,814.01,2458359.733940,7.210480,0.111292,0
TESS,175180796,816.01,2458493.443120,1.557470,0.113083,0
TESS,30312676,817.01,2459126.769200,1.102230,0.108250,0
TESS,46096489,818.01,2458598.072777,3.118536,0.085136,1
TESS,73717937,819.01,2458602.088843,16.257799,0.207084,1
TESS,111991770,820.01,2458599.445086,3.752062,0.153336,1
TESS,125405602,821.01,2458606.784642,13.823303,0.056884,0
TESS,127530399,822.01,2459359.008313,7.133518,0.125250,1
TESS,193641523,824.01,2459334.698257,1.392975,0.048367,1
TESS,220029715,825.01,2459309.073681,3.185332,0.098523,1
TESS,243200602,826.01,2459312.195914,11.550246,0.152779,1
TESS,271168962,828.01,2458601.579679,5.322154,0.161983,1
TESS,350332997,832.01,2459357.079526,1.916022,0.058542,0
TESS,404340025,834.01,2459335.491105,2.675495,0.134441,1
TESS,440887364,836.01,2459356.164023,8.595479,0.102917,1
TESS,460205581,837.01,2459356.814057,8.324931,0.068625,1
TESS,461271719,838.01,2459319.912483,7.624669,0.058417,0
TESS,466840711,839.01,2458571.551642,2.485581,0.125068,1
TESS,287563610,840.01,2459309.562448,3.799565,0.097036,1
TESS,437333618,843.01,2459307.702523,4.298644,0.126697,1
TESS,380886535,844.01,2459451.724033,8.906625,0.081743,0
TESS,32283946,845.01,2458389.002400,7.061810,0.243875,0
TESS,229141709,846.01,2458363.762960,14.204890,0.205167,0
TESS,42015200,848.01,2458391.663180,9.777420,0.279708,0
TESS,33595516,849.01,2458384.019560,0.765660,0.060500,1
TESS,404467699,857.01,2459137.830843,3.908024,0.137167,1
TESS,372913430,861.01,2459169.053069,6.739160,0.105708,0
TESS,381976956,866.01,2458330.873539,22.338916,0.142176,0
TESS,271596418,868.01,2458325.748771,0.556109,0.045696,0
TESS,200807066,869.01,2458404.081157,26.477129,0.205437,0
TESS,219380235,878.01,2459196.628398,3.977390,0.117500,0
TESS,37084932,879.01,2458470.644310,6.584540,0.141458,0
TESS,237808867,881.01,2458468.864670,0.567080,0.052208,0
TESS,92013169,882.01,2459547.669391,2.355260,0.046833,0
TESS,167031605,884.01,2458468.697410,2.780900,0.075125,0
TESS,120269103,886.01,2459203.108337,20.427673,0.216160,0
TESS,438295981,888.01,2458472.158370,3.966430,0.084375,0
TESS,284288080,889.01,2458469.907190,1.834850,0.111375,0
TESS,33690636,891.01,2458468.954500,4.999150,0.219000,0
TESS,66561343,892.01,2459219.552074,10.626584,0.225625,1
TESS,42755801,894.01,2459204.186948,4.343955,0.259341,0
TESS,250484865,895.01,2458468.758110,0.761890,0.079333,0
TESS,102283403,896.01,2458471.132850,3.529850,0.079458,0
TESS,229384040,897.01,2458469.295280,1.292770,0.100542,0
TESS,124543547,898.01,2458487.500000,nan,0.306333,0
TESS,261867566,905.01,2459365.045441,3.739569,0.084270,1
TESS,364107753,909.01,2458628.087364,3.904822,0.185742,0
TESS,153027658,914.01,2458384.924700,2.337492,0.094958,0
TESS,259389219,915.01,2459199.865578,2.325016,0.073958,0
TESS,348844154,916.01,2458343.206600,29.173620,0.336458,0
TESS,294869729,918.01,2459199.904943,1.114007,0.128000,0
TESS,271722899,920.01,2458335.234110,19.299800,0.132083,0
TESS,278199349,922.01,2458418.218570,9.465160,0.164625,0
TESS,301051430,923.01,2459146.870441,3.273467,0.073256,0
TESS,300599466,925.01,2458331.865370,13.177410,0.114583,0
TESS,261258875,927.01,2458327.450030,2.585200,0.081792,0
TESS,300557619,928.01,2458350.322220,30.579080,0.262375,0
TESS,260476837,935.01,2458627.063627,2.232659,0.105764,0
TESS,425163745,937.01,2458438.556680,0.276640,0.030000,0
TESS,146520535,942.01,2458441.571670,4.327650,0.132542,1
TESS,434234955,944.01,2458439.348800,6.045480,0.144833,0
TESS,219205407,946.01,2459356.387875,6.125309,0.083000,0
TESS,189013222,949.01,2459199.159811,1.322870,0.066208,0
TESS,245947683,950.01,2458439.354520,1.142880,0.070792,0
TESS,449050247,951.01,2458441.299300,2.968450,0.154458,0
TESS,449050248,953.01,2458441.299350,2.968440,0.152625,0
TESS,44792534,954.01,2459167.324830,3.684970,0.189000,1
TESS,146467675,955.01,2458438.258730,1.637150,0.067417,0
TESS,146434840,956.01,2458445.265990,17.954730,0.130792,0
TESS,249067445,957.01,2459198.904200,0.831794,0.078125,0
TESS,279999655,959.01,2458492.695410,1.541040,0.070250,0
TESS,5109298,960.01,2458491.796650,1.622100,0.101167,0
TESS,265077027,961.01,2458496.168290,4.795860,0.088833,0
TESS,141776043,962.01,2458493.357870,4.062690,0.179125,0
TESS,179155220,964.01,2458491.888820,0.602740,0.076417,0
TESS,179159972,965.01,2458491.952270,1.371010,0.099125,0
TESS,178367144,966.01,2459229.298885,3.409244,0.133502,1
TESS,445586472,967.01,2459230.004598,1.739363,0.150288,0
TESS,453209605,968.01,2458493.617460,2.809440,0.131292,0
TESS,177722855,971.01,2459203.896937,2.390366,0.249747,0
TESS,125894957,972.01,2458493.150260,2.674250,0.157458,0
TESS,409459226,973.01,2458491.828390,1.279970,0.101042,0
TESS,333821572,974.01,2459230.497091,2.826544,0.124984,0
TESS,133654092,975.01,2458493.127100,1.973530,0.090375,0
TESS,347098457,976.01,2459230.210781,3.151041,0.123572,0
TESS,268371979,977.01,2458492.395810,2.781020,0.069042,0
TESS,5772442,979.01,2458492.501810,1.105780,0.077917,0
TESS,93594834,980.01,2459228.778145,1.338755,0.135055,0
TESS,177126182,982.01,2459203.401530,6.304209,0.209967,0
TESS,148659924,983.01,2458497.220310,7.384600,0.199792,0
TESS,33091633,984.01,2458495.713360,7.521180,0.255542,0
TESS,425220920,985.01,2458494.522010,8.769050,0.146000,0
TESS,52548453,987.01,2458495.942440,5.215170,0.235625,0
TESS,113553629,988.01,2458491.915420,4.304380,0.126542,0
TESS,108835813,992.01,2458494.065810,4.765160,0.120500,0
TESS,93963408,994.01,2459229.899754,2.396722,0.164388,0
TESS,317951248,995.01,2458493.528300,3.443800,0.107167,0
TESS,142918609,996.01,2458494.777970,14.537800,0.284417,0
TESS,341729521,997.01,2459230.149086,8.413486,0.148201,0
TESS,54390047,998.01,2459229.569561,0.941436,0.056696,0
TESS,341186896,999.01,2459037.522482,1.508142,0.115520,0
